time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-0.207929134009,-0.165624899285,13.5473740561,6.22982076548,0.084084919144,0.0,-0.554155881218,-0.42874049864,4.13377925332,-0.0419393600153,0.0870933157203,0.0,486.02702921229826,485.41452099979233,487.0549880069331,484.0601257008178
1.9200000000000013,-0.24279664969,-0.192371101391,13.7966744546,6.22745119647,0.0892644211563,0.0,-0.608568175361,-0.463017119669,4.17599601901,-0.0350019961914,0.0847435177701,0.0,435.9339475941451,435.7438446493909,436.13230627292717,436.71057092526576
1.9800000000000013,-0.280889559729,-0.221131706098,14.0469712853,6.22505309064,0.0949171366764,0.0,-0.661664387787,-0.495860601003,4.16717884789,-0.0524289336458,0.10845271582,0.0,419.0416345379079,421.1056357379987,420.46893114386893,418.95528437496415
2.0400000000000014,-0.322407103393,-0.251990210672,14.2981328541,6.22217530062,0.10147917297,0.0,-0.722846739686,-0.533022695431,4.20462042313,-0.0402669909894,0.111134854859,0.0,434.8366560402811,435.07213767191695,435.05619049210316,436.0719094884728
2.1000000000000014,-0.368026416414,-0.285312379236,14.5544882301,6.21953229911,0.107664081885,0.0,-0.798443510869,-0.577950031238,4.3399129644,-0.0529551283331,0.0776496481671,0.0,468.216366164381,465.61194466342306,466.3137934671827,465.3204602020319
2.1600000000000015,-0.418023967093,-0.321222607801,14.8163354201,6.21610915263,0.112215581733,0.0,-0.868557158357,-0.619351939865,4.38802379134,-0.0668526900888,0.0720131332456,0.0,440.91535741367176,440.45397281621024,441.104069139999,439.95243777881785
2.2200000000000015,-0.472074723424,-0.359541152582,15.078938047,6.21159512813,0.116359175487,0.0,-0.93350246623,-0.658283843093,4.36536821181,-0.102674641542,0.0623841365175,0.0,418.8286806003698,417.9941882350051,419.1974076954011,416.0670398591934
2.2800000000000016,-0.529928213493,-0.400177650542,15.3387734496,6.20536064209,0.120107676855,0.0,-0.995270202911,-0.696757961921,4.29595357817,-0.10649447345,0.0626560937501,0.0,401.7605668656975,401.7884976268452,402.41467965312785,402.05805048918035
2.3400000000000016,-0.59251180141,-0.44384559298,15.6023413117,6.199603899,0.123987470583,0.0,-1.09120279211,-0.759469171787,4.488706593,-0.080494797965,0.0684006738251,0.0,484.8177267909497,485.2518675720818,484.49451471351796,486.43818483135453
2.4000000000000017,-0.661098594318,-0.491507114413,15.8786637959,6.19523129039,0.127939596047,0.0,-1.19539693071,-0.829714765661,4.72089919914,-0.0608606359131,0.0602545627133,0.0,497.851251178007,497.2575005704076,498.5904940429077,500.01939589232904
2.4600000000000017,-0.735225241901,-0.542931585356,16.1626559308,6.19106916173,0.131820974083,0.0,-1.27582378622,-0.884764035097,4.74524461395,-0.0976506578602,0.0723389663558,0.0,437.6863871541242,438.6942045812803,439.03704313460287,435.9691035335765
2.520000000000002,-0.814950332029,-0.598228805879,16.4532867793,6.18546657847,0.136149720198,0.0,-1.38207162113,-0.959050059463,4.94136509716,-0.0859704668165,0.0717567593855,0.0,491.7202786262503,491.68061086699,489.6832525404221,490.5449015949423
2.580000000000002,-0.90059683549,-0.657712267398,16.7516187016,6.18036312071,0.140912283732,0.0,-1.47321657082,-1.02418784124,5.0025388543,-0.083292884861,0.091393437108,0.0,452.61467107768283,454.19730279512083,451.4285262443611,451.63874879650035
2.640000000000002,-0.991805665792,-0.721197912043,17.0535502445,6.17549725316,0.14602128997,0.0,-1.56755378839,-1.09243195089,5.06133293743,-0.0770364257771,0.0681848554314,0.0,453.6431558698964,451.78104703562207,452.6176341201873,453.11575802804896
2.700000000000002,-1.0887107426,-0.788825836467,17.3585649145,6.17052442051,0.149728541324,0.0,-1.66296016344,-1.16224487186,5.1053882835,-0.0983423086833,0.0442099592437,0.0,449.79050301062955,447.8469257070574,450.44715791461323,448.71486114916536
2.760000000000002,-1.19125437845,-0.860624959585,17.6651762432,6.16443090542,0.152182465466,0.0,-1.75538975332,-1.23157401292,5.11471748237,-0.108917311099,0.0332833133966,0.0,440.0494096311907,439.14471330325915,438.80462817863406,437.91656090499157
2.820000000000002,-1.29991171413,-0.937100375123,17.9756850853,6.15829488621,0.153758770486,0.0,-1.86663713278,-1.31818785229,5.23475000626,-0.0915030184244,0.00608717084157,0.0,474.7015264540693,472.6097709756453,474.05215568578365,475.38009856362993
2.880000000000002,-1.41498391059,-1.01866201612,18.291486098,6.15266451404,0.155044241006,0.0,-1.96916275793,-1.40102099785,5.29144537214,-0.0989740044157,0.0415924612849,0.0,455.3384783117842,458.170575772558,456.336549221032,455.73244323377895
2.940000000000002,-1.53585127745,-1.10497524862,18.6081698617,6.14643113351,0.15767807993,0.0,-2.05999579971,-1.47659549873,5.2645474151,-0.116177780185,0.0481476346246,0.0,430.16081703241656,430.7168182287531,431.40410873716553,429.9387283457508
3.000000000000002,-1.66293026522,-1.19654367766,18.9276160856,6.13956910204,0.160336426406,0.0,-2.17617826193,-1.57630793538,5.38273664823,-0.110974802545,0.0352351295333,0.0,476.5996673439229,475.61252675709403,477.15669100895633,477.54310633248923
3.0600000000000023,-1.79677591405,-1.29400225287,19.2524958411,6.13378931173,0.16284722715,0.0,-2.28552947694,-1.6728380171,5.44594777285,-0.0767940012782,0.0525641981455,0.0,460.2631823364935,461.6337151883484,461.28302164224465,463.96668187797655
3.1200000000000023,-1.93671963222,-1.39688565489,19.5779976194,6.12933413077,0.165881786534,0.0,-2.37956136675,-1.75699341876,5.40402734581,-0.0696045221302,0.0462710429564,0.0,429.13351405452727,428.6005903688336,429.29371418575323,429.898923728616
3.1800000000000024,-2.08239727872,-1.5049228481,19.9011588059,6.12610213433,0.169203286338,0.0,-2.47666051922,-1.84455726259,5.36789950404,-0.0333526139005,0.0691608028118,0.0,430.1635452415758,432.10000094209795,430.044249753165,433.10223052690264
